,name,class
18850,./data/images/b0f9f8cd13119faa17aa381176a069c6.npy,2
18851,./data/images/0ab405e1b6276f9175a5602ae5a8e356.npy,2
18852,./data/images/3b13762515aa5c8a5d7717acc2a03663.npy,1
18853,./data/images/f835273681a906650aaa83cee0300fde.npy,1
18854,./data/images/81084ee5bccf007c1008f15c9d22f3c2.npy,4
18855,./data/images/54c4423334b103164b4575a9e90adddf.npy,7
18856,./data/images/b0e3bd35c35b4686ae4e829e8b1647d2.npy,8
18857,./data/images/6389610cb0b1e6b2ec60e22dfe2ff4ca.npy,7
18858,./data/images/8079d19282a9740a761958028c5e8cac.npy,0
18859,./data/images/d69b3d8b85effdfcfd6b5eaa28ec59ad.npy,9
18860,./data/images/d684329ab537d19cd771b16eced222a1.npy,9
18861,./data/images/8060adca095ea7584b1dfc62d76ef0de.npy,9
18862,./data/images/e0084e9789e17d88bf3c3f85bb909721.npy,3
18863,./data/images/a51f8cd91b0d4fcfacd36237a1464249.npy,1
18864,./data/images/f3a5c005127b957392728b3e9998d6bb.npy,2
18865,./data/images/e0962111e274bf97400b84e1eeff6d32.npy,2
18866,./data/images/c74e34694f34ff4db7926d16738328de.npy,4
18867,./data/images/ed6f64d6598b3fb5e3d9a6a52906d8aa.npy,4
18868,./data/images/f483aa8933877ab41ce4d612a1aa6a34.npy,0
18869,./data/images/16042eef3da4e2e0edbad4d11c2f5995.npy,6
18870,./data/images/de397bb3c6e1c074c7f0f8dfe074e052.npy,1
18871,./data/images/46ea7bc1dc1476d236f353774ea8238d.npy,7
18872,./data/images/756ce3719211e639ee7f7fbc66ea10b7.npy,8
18873,./data/images/d3ff1392c456b214bf26b81d25003b13.npy,7
18874,./data/images/a7d48c88f3495ca1362ff43c2ac2d193.npy,9
18875,./data/images/b68c9afc38f21e0489ac83a9e4b61461.npy,5
18876,./data/images/c1e8d37cf5486531ca23fb6b16004fa8.npy,7
18877,./data/images/3abc05c7963537c718f7cef9ad436ac0.npy,4
18878,./data/images/08973b1010c02dc6e5c11c787d2313c4.npy,0
18879,./data/images/bca282f5e6503154fb246842dcaa9221.npy,5
18880,./data/images/43843d113b17fec0d205060a6c0dfd3f.npy,1
18881,./data/images/63750053f11a46ff543a04cb0fb35934.npy,0
18882,./data/images/90173cc41d1fc1e1c6fcda8111ba065f.npy,5
18883,./data/images/a71265a9e58753e71143963bbff31a9b.npy,9
18884,./data/images/c54fa9c2c7d13f9bf18a66cef4b79ec4.npy,8
18885,./data/images/f2601a9c34b1a9640a821e38ea3ee076.npy,9
18886,./data/images/19b0f4bd0400d0088044d85fe7b1f25b.npy,1
18887,./data/images/545374f5741a6cc4300ce2501d004a82.npy,8
18888,./data/images/91a4908c992646df34848b1cc1c1e834.npy,4
18889,./data/images/ad68646c88f821feaff567568f547f99.npy,0
18890,./data/images/59d3486993d8d9869bf0573a5261b0d4.npy,8
18891,./data/images/6f6e1b3faef4985ca8ed59fc8ace5904.npy,2
18892,./data/images/03be76a97ff1127e9745570a35269c2b.npy,0
18893,./data/images/4549da2c48d0ba3cbc737f8ee932a2f6.npy,0
18894,./data/images/f1a5d3205f5e33e56c6cf9997e3892ce.npy,7
18895,./data/images/b15eb560ccdd29ca973761204b22ceba.npy,3
18896,./data/images/4c66777c34b165e1a418400bc5966b31.npy,0
18897,./data/images/9aefe3b138c4c36e3f4578f926e2575b.npy,5
18898,./data/images/61415cc7628125efa62223769be7fb84.npy,4
18899,./data/images/143d10ad011c205b5bf0dc426fb7cff6.npy,1
18900,./data/images/f9eafae3e5891a225f5b81bd51c4cb3d.npy,2
18901,./data/images/162b52f2688c2e973fbefe85bc4f46db.npy,8
18902,./data/images/f33cdfc1209f777029ce9de09d9f600a.npy,8
18903,./data/images/f07f0166a78dac640d8fa8b7bbdb326a.npy,6
18904,./data/images/fb4d1cbf23e0c95399bbe79f5992df47.npy,6
18905,./data/images/63ceffe0c960db011923f54b0825e4bc.npy,4
18906,./data/images/7146a679a7877e705f613ae95975021b.npy,1
18907,./data/images/587428c086fcc44e3c3b5ceab5df5e82.npy,6
18908,./data/images/2d36854abc2f2d9100060503a1aa75bf.npy,6
18909,./data/images/77e3b21e7e8100e62692a5521c5b7794.npy,0
18910,./data/images/02108245967fca6c99811150c5a17ac1.npy,7
18911,./data/images/dae3f03718a12eff68e629d4bd4b73ba.npy,6
18912,./data/images/7e7d89261c651115f500235d341c51f0.npy,1
18913,./data/images/b75fa5c5bc3311cef43b6180b3f71476.npy,4
18914,./data/images/3223e1cb1b7f96098ba79eef4dc50f78.npy,0
18915,./data/images/2af787d51e26c84b9165e29ef67141c8.npy,3
18916,./data/images/ce7b4bd660243a12bc6caed02fa41019.npy,9
18917,./data/images/665254e0fd6343846be6feba3009563b.npy,9
18918,./data/images/77d18538e4a6642f687d179580e73be6.npy,1
18919,./data/images/40b039a1a5b4a7fe9f625d9161eee4b8.npy,3
18920,./data/images/3ce85440825c3cff4156f5367d1c2b9d.npy,3
18921,./data/images/53bd183bdf043f916bd2022524ac1718.npy,0
18922,./data/images/8570a0ae8b61296d097296079a060903.npy,2
18923,./data/images/2664e2424bc6a7fb3a739f5308d4504b.npy,0
18924,./data/images/7723f246e5f067bc50d3245c645415a1.npy,3
18925,./data/images/5869e756f54306adb36ec55a80650945.npy,5
18926,./data/images/05c8e05afcfbd84c634ad3b3aee643cd.npy,0
18927,./data/images/730615f1053529ab29ab97181ab786ff.npy,2
18928,./data/images/1eacc16fafbf53671cd77e077e351dc8.npy,9
18929,./data/images/c69a5a68cacb1878677c8382f7b88dee.npy,5
18930,./data/images/5c65066a80a6e3bc5df915e975337bd6.npy,2
18931,./data/images/142aada5dda8ceee7dd37e3d5ced5e71.npy,8
18932,./data/images/2aa9ad860df005fef8d69d892adaf875.npy,5
18933,./data/images/5dbdecff42a923347ac91e52daefd895.npy,8
18934,./data/images/ee16e14536b4c8c50dd57ec27649bd98.npy,5
18935,./data/images/510c5dcaf28192bed7d30938bedce453.npy,9
18936,./data/images/fabc0b3532a69a17104570b0a1da4cea.npy,0
18937,./data/images/98bb7109415e0c1954176cf0f0748a12.npy,4
18938,./data/images/a4e0610ad449b576b054a2c6f686d278.npy,5
18939,./data/images/8978feac6486dc101f553a7d4042cb75.npy,3
18940,./data/images/e5a27c6e4b8eff858ad8284fa9573ed7.npy,1
18941,./data/images/fbb6055f7bdd4b0b0b3cf044f9961382.npy,4
18942,./data/images/452e284298a21fd51113b570cbd50266.npy,1
18943,./data/images/665541e506ee213d91e81e312f559fd5.npy,2
18944,./data/images/f93ff4cbbf857edc1b6690e0955a289f.npy,9
18945,./data/images/f39b6eb16777f0df1be01e2dfaa0821d.npy,8
18946,./data/images/612f16f7027c59db4b9599d8e5efd1b3.npy,2
18947,./data/images/72c7fa445722e82cd1b66859759d065a.npy,5
18948,./data/images/b5af2d47bacef0ede1274a5a0f0b4224.npy,3
18949,./data/images/09cabd1bd3514df8776214eeffa387a9.npy,5
18950,./data/images/ea5d3860c246bf0fe3948889ffa76134.npy,7
18951,./data/images/479da1b40e42275823b5da3fd0c6ba78.npy,7
18952,./data/images/b635688c588e9bdc528d4e84aa53c0fb.npy,8
18953,./data/images/9e9b38d0563a9ea24cdcf3840e5d629d.npy,1
18954,./data/images/cdda9787e091e62bcdf0cd51f79f288a.npy,4
18955,./data/images/bf24176a3c7643300d95a02cc9261fdd.npy,3
18956,./data/images/1697ce655a6fd47ec3c56ac4222ee065.npy,6
18957,./data/images/7ee69bc34541d024f74f2ff8c1eca0f8.npy,6
18958,./data/images/c78629d07796be0f9ab0c7b4e3c06e96.npy,1
18959,./data/images/1b39238a2dd193fdd0826e5436f82929.npy,9
18960,./data/images/3b6e5c155d5ea0caa37f1f3f2e162802.npy,3
18961,./data/images/ca184a57106165b5aabbf908a595d2d5.npy,4
18962,./data/images/5e3615064b3187b79fb1c0c79c60f661.npy,7
18963,./data/images/59cb3fd5cb9946e97b7fc683ab0442ab.npy,1
18964,./data/images/73a39bce20c3a1513c898d6096a7764c.npy,3
18965,./data/images/74dc7006ec89f1f2913e90240e755ce9.npy,3
18966,./data/images/711c2827bc13c868b452cd6f52ec05d4.npy,7
18967,./data/images/076b5c3e7f1205c562a6f84468e04c8f.npy,8
18968,./data/images/1c060496a0a7d51fb8d24d37e887492b.npy,5
18969,./data/images/e39fc52e157eb795004345c0f3e5b399.npy,7
18970,./data/images/f31ecb499792715695e405542da50d7c.npy,0
18971,./data/images/6c138e6dc9a98ac6d0270c4a981c2123.npy,6
18972,./data/images/33bcb37129795fadb95b1887ee774455.npy,2
18973,./data/images/a5ad5fcd4a9ebe60a2c2e75579d08156.npy,9
18974,./data/images/1b66d58565e4b7979539152b732d419e.npy,3
18975,./data/images/722cbd093c3635309d67dfbffe51d16b.npy,3
18976,./data/images/badbdcc9cde1bb03ca6c5594d5847053.npy,9
18977,./data/images/1bef7e30d0ed0a3a745a766176e2a225.npy,3
18978,./data/images/05e1f44aa460c213de37af4c6c2002ce.npy,2
18979,./data/images/33843fc609bc057f77c7d994f685f2a7.npy,7
18980,./data/images/4e766ccc8049b354ad12bf0b7a2c38a8.npy,1
18981,./data/images/3f03896be6f61e92e7de5eda6d8fd83a.npy,4
18982,./data/images/5e5b40d19512f37a9f82a7361a120816.npy,6
18983,./data/images/1e5be82cb24d08de8373595bf6477a3a.npy,1
18984,./data/images/c5a32eb6e6990909fc35ca506a497ba1.npy,9
18985,./data/images/4403bfb9a447dd6f61bbdfe2fe459761.npy,9
18986,./data/images/84f4586671aa75282602a58fa12ed40f.npy,3
18987,./data/images/c96cc05a02fde728878ee8018fcef085.npy,1
18988,./data/images/9269e31c389a04ebd1f475ea49192bbe.npy,4
18989,./data/images/9618ea42b68ddc236d1e7aff421bfaee.npy,0
18990,./data/images/16580ef8870198a14b6e8593bf68c5af.npy,4
18991,./data/images/0c5d1467fd180e9d2284875a0835d61a.npy,0
18992,./data/images/90030787914c88523daf96b50e2f4d66.npy,3
18993,./data/images/1850719662852bab990c63474d572958.npy,1
18994,./data/images/9cd7637d075273353d953b2d061508b2.npy,8
18995,./data/images/5d028572b0bfc66ecd6fed29e81ee849.npy,2
18996,./data/images/cb63d8a31a3c1110bf550054be7b0f85.npy,9
18997,./data/images/a6ca2a6134699a247083d520b80b9ccc.npy,3
18998,./data/images/574bbc22a97fd66b5e0b558a7aa1624d.npy,2
18999,./data/images/202da2bc04a4bc4984414d5bbf972274.npy,4
19000,./data/images/a89d61c92cf0d3e21c7e2161053a517d.npy,8
19001,./data/images/3ad3438e1bb95b87e3c608c273dbf449.npy,5
19002,./data/images/13b9dad2caa5275050aa4d56bca37f71.npy,6
19003,./data/images/fcfdbe2606bccae583cb8d4ee05ae9fb.npy,7
19004,./data/images/3b5c11e69f5ee47d6fdcb79dceff335b.npy,0
19005,./data/images/dc0d5c144414d8b72afb47e0f38c4fae.npy,8
19006,./data/images/a2bee15ac9301e2872528dc3e6e85a0e.npy,0
19007,./data/images/828a60febc33c9c8e45fc57095f42158.npy,9
19008,./data/images/9cdd097b1d7217e455b09155e4ed0f39.npy,0
19009,./data/images/180b1d9b9428392d1abfa7407c8042c7.npy,0
19010,./data/images/20cc259e2eb0946a1935ce3d1925c7a4.npy,1
19011,./data/images/3e0b8f4667897b0f2be3ead98a122e6d.npy,1
19012,./data/images/458c4bd970cb60e2ba1e70e30a510d15.npy,0
19013,./data/images/71bb85e67b34d224cc6567bf93ac9327.npy,2
19014,./data/images/61fb1da4e631756fddf3fc924a4da3db.npy,3
19015,./data/images/241d3451077527c7fca7e8952765cd5b.npy,3
19016,./data/images/c7fed017c6142b862167ecf02ad40711.npy,3
19017,./data/images/44ff1317fa882dc8a7b135d198648417.npy,4
19018,./data/images/3bf106ff0c48112631065001757ae3e9.npy,1
19019,./data/images/300f72bda5a4609c8d7a5a5555352905.npy,5
19020,./data/images/7c671cd7dc70694aac8794cfe0fd8d9e.npy,5
19021,./data/images/a3d487abb9f7f8d3728af7e3fe3dc739.npy,6
19022,./data/images/a3003bad9557b9e99a5b3de78faf5547.npy,5
19023,./data/images/348efb70d9b89542699e18f631cca86d.npy,7
19024,./data/images/3f987a1988b2a6bd17f3d720277d4828.npy,9
19025,./data/images/1dcf228e7fa86672394b84e28f48ae22.npy,8
19026,./data/images/5a5ebeb549f81bb9fc9d3e1583ea51ad.npy,4
19027,./data/images/d81c4d3ed25867f0bb3da6aca854a55d.npy,0
19028,./data/images/9704168355bbd8ab2e6bb65981a7ceb5.npy,2
19029,./data/images/6e922ac126065032d04727c52c43162a.npy,1
19030,./data/images/71a9285069c30c90396e168d8b28c246.npy,9
19031,./data/images/10d87d84ed99d1b39f1a3abbe194b994.npy,2
19032,./data/images/1399d744957e04cfa214ba04421e6883.npy,4
19033,./data/images/7c38148ee03241a80f39eb83c8f9d7a4.npy,4
19034,./data/images/570d0841321b90f8fa74231e0d425f5c.npy,4
19035,./data/images/1ce225b8f4e2e1ed540924bc928d5d84.npy,5
19036,./data/images/0720dd64710b0dd5351d7feb0e1fa572.npy,1
19037,./data/images/b03f598b2cfdca8484af9fa46c27c7c5.npy,6
19038,./data/images/b9d9e4b44d1b887b0f558181c1280105.npy,0
19039,./data/images/dd603c01499fdb40c5bac8bcfe13d5ef.npy,7
19040,./data/images/3d5dcffc9287de9393ee31431e91c968.npy,6
19041,./data/images/d4fde2ad6bbca8cfc4b369ba4c6ff23d.npy,8
19042,./data/images/ede3cb96ccec5a6d9e7867fd42925442.npy,9
19043,./data/images/51e0ed5b0b68ba0268aa82ac6a87d400.npy,8
19044,./data/images/30ec97e29b99ed625a912f0a594812d9.npy,4
19045,./data/images/002ecc76e52181023fdb30b3dbe7b0a0.npy,9
19046,./data/images/94a707e429e1c5f1808850bd26c42d29.npy,8
19047,./data/images/a14c2fcec2b4fdccea948979eac73e88.npy,9
19048,./data/images/0a67ff2e78aa1a3414509443883e23c3.npy,6
19049,./data/images/9cde7ad9071addd7c30b9c44f9dd02e0.npy,0
19050,./data/images/4b73992ac54edd0073abc1be05f1a61b.npy,7
19051,./data/images/ff685ad7cea2631d90b1d0b42f6188d3.npy,1
19052,./data/images/17a24b5effed61aa1e7bd7c00e33fb68.npy,8
19053,./data/images/68ac1f2141e545349fe11ba56204c841.npy,2
19054,./data/images/03565f756c5636684a145b5dcd1b14bd.npy,7
19055,./data/images/53998d38a33bc4ef48a4c8b3b56172e6.npy,4
19056,./data/images/716085cfed56636094a3b0688f818462.npy,5
19057,./data/images/489c1d33fe10bfbe4107ba1ea6059d08.npy,7
19058,./data/images/890e0ea8c8219ec22e6dcf404ad08e56.npy,1
19059,./data/images/01b2604ede6f9050294d040e22eee381.npy,4
19060,./data/images/d510b6b1ab305353c0812d5509255c3c.npy,0
19061,./data/images/a710c012cb282796b8aa36c0899b3ca7.npy,0
19062,./data/images/f334cf037fd73c1db01f1d3511a42b63.npy,6
19063,./data/images/5944877166f59cc6073462e2b10521d0.npy,3
19064,./data/images/d0ed74acebb764e87054749c2ba0203b.npy,4
19065,./data/images/0738a995adacf961f914dda9dd9b5025.npy,8
19066,./data/images/4784e133242e5e836ccd455e20543323.npy,6
19067,./data/images/5c947e89b1f0ac81f198ec5ae2f87648.npy,8
19068,./data/images/7bffad064fce9a76c0e669f45d57830c.npy,1
19069,./data/images/c7e76bb903399bf3b8806d8e0625aa8f.npy,2
19070,./data/images/fe9b3157bfcb60cffdfaca62515f1681.npy,1
19071,./data/images/68ce59dec6c69984f5dac7b493cea13e.npy,1
19072,./data/images/26695644420e0ff5b136c9f9003316b0.npy,0
19073,./data/images/61c17bb0704337f14ae95b5460e30e23.npy,7
19074,./data/images/f96b6c1ccd9b205e117743150c814bc7.npy,0
19075,./data/images/d50f4dbda5c24a376ca3d78044a4c317.npy,3
19076,./data/images/8130ffba1beffc9a305877f767f3a7d2.npy,4
19077,./data/images/aa7862849311c74a410fa25faabdc380.npy,5
19078,./data/images/e12437c9f4730ae4344f6c617cefeea8.npy,5
19079,./data/images/1be3f27ebcee356f3cd0cdcfb68fe21a.npy,8
19080,./data/images/b2bbe3b02b5166aa9faa6e339cadde56.npy,0
19081,./data/images/f6b5d2cff5bbff37ba48cfff1e76b2cf.npy,5
19082,./data/images/e14fbac7305d3309269e410fbfd2a2a9.npy,0
19083,./data/images/c2bf5f3d705be3f44088085eb7ccf7b5.npy,5
19084,./data/images/a59424e1c5aafcdcc76bc1494c20bf9d.npy,2
19085,./data/images/60589ab19287c7c19b6a752f643bdab8.npy,9
19086,./data/images/f86aadd2d6bbfed54314e0321f9a976c.npy,7
19087,./data/images/b3ccb653f2e905bfb2f55821a21b48e3.npy,2
19088,./data/images/98e0148c2ab347a9c8875875b7cff739.npy,4
19089,./data/images/80f6b677d922f531ad094792c19ed081.npy,5
19090,./data/images/71606fbaeb1ea53ee54c7d7cff7e07f5.npy,1
19091,./data/images/cae2900241ef271bfe8b656406d82c25.npy,1
19092,./data/images/dad886b95bf6713f108a5759b10776c6.npy,3
19093,./data/images/5342e71fc8e8b70fb48f1525e204cb12.npy,1
19094,./data/images/fd0ebaef89937e1ff318e882d13c6ad6.npy,1
19095,./data/images/b1cc91b38aa8f8c91d038fa7ef75ac96.npy,6
19096,./data/images/d2e4894b821298ad575d59a0fd3c93f2.npy,1
19097,./data/images/695f58f9f216afc168595e452b60c3d1.npy,2
19098,./data/images/2d9bbb1ef7212bb3de0e7a955fc12b1b.npy,9
19099,./data/images/58edee0bc4a8c0cf503baf51901c5f5d.npy,1
19100,./data/images/3025d96993cbdf3945c0c10beeda4c34.npy,1
19101,./data/images/0bb148e503edeaa228aa691e86aedb4a.npy,3
19102,./data/images/958798b37ff10669c6c5778dd9423d45.npy,1
19103,./data/images/b846fadea3d68806cc8f34b17809f5dc.npy,8
19104,./data/images/1fcbc8787433a73ee463fb5dac2d089d.npy,0
19105,./data/images/5871d723950bbc3038d3ef80db2dd71b.npy,6
19106,./data/images/086bf15cc7eac9c7eb81ec07f2a4f8de.npy,5
19107,./data/images/c392156d640296018978ee86e6dd1d5e.npy,4
19108,./data/images/73dfb8b4321809e857e2cb1689eca1c7.npy,5
19109,./data/images/188708f655aba8f67e707e0d79840644.npy,9
19110,./data/images/f9492e84c39d425bee4ffcef89fd5063.npy,3
19111,./data/images/d3b7d7bdfcd324d52bc1aff2bceafbf4.npy,4
19112,./data/images/c21d0d7f8a1e7c9eb76613c6d4fb4639.npy,4
19113,./data/images/3a242de25a6b72862e22a35c84cd7470.npy,9
19114,./data/images/60be58f41166659c164634ab2be66157.npy,3
19115,./data/images/61a8a019d4e20ca7053c6e66d9dcbab4.npy,2
19116,./data/images/6816953491ec4070e48fd5e9c47874d8.npy,3
19117,./data/images/ecd821fee1ed881f99ebd2efcf5c9aac.npy,0
19118,./data/images/fd94e04143cb488d2d94c5d0ffcc2a0a.npy,6
19119,./data/images/b5f746fd0d30ad27f933d230eed1d0bb.npy,0
19120,./data/images/6089dfd423d62d13baea391924cae579.npy,9
19121,./data/images/dc81d14bca5fbdc471c83b35746bc673.npy,4
19122,./data/images/0bdc5d01e7a2d3ae862da0c42735a15c.npy,1
19123,./data/images/3c2963dab2398c943f9cb4dcd02841d6.npy,4
19124,./data/images/b9b438c15168966f4a5fd53a4c078ee8.npy,8
19125,./data/images/5debc54f815e0ab81b095d4d03ac8b5b.npy,6
19126,./data/images/cca149ebbe3d3183f2b1902a023fbce2.npy,9
19127,./data/images/69d64abe6000926782ab90f9bdd0f746.npy,0
19128,./data/images/099b120c55c956f9ce92ccfdbef1f949.npy,8
19129,./data/images/59871309f903ee0fe5dd866b16b89c9a.npy,2
19130,./data/images/77711ce6eed565b111287f58c6da24c2.npy,5
19131,./data/images/c39a98f654ce7b390ba477b686ef84d7.npy,8
19132,./data/images/987e8adaff7861e7315e5c793b418b1e.npy,2
19133,./data/images/b977e6a2ee95762cf58677df070dfb98.npy,0
19134,./data/images/84cb0e91e912588de539de3606c2eee8.npy,6
19135,./data/images/321d8f92eea375d4bd5052dc6f7f26fc.npy,6
19136,./data/images/5c673767b99e5fcb09cbed7ac32454f4.npy,1
19137,./data/images/45e3f5b72259bb9ca10f986c5c5b47a7.npy,8
19138,./data/images/e7d2c33196a6488432466f58a3ceca84.npy,4
19139,./data/images/c1e819d4b01971f58f375ea88a0ad250.npy,1
19140,./data/images/ac6a3d0f9b456c28fda6bad6274d4723.npy,9
19141,./data/images/4791efa412d56b63a67ad0c426a58350.npy,7
19142,./data/images/d08560820562b7179cf760978cac5582.npy,6
19143,./data/images/9a2c75f910d667d623797ab6a193561a.npy,9
19144,./data/images/12cd835f62bd09833572b0ccc37ac1f9.npy,9
19145,./data/images/d3aff1311de7e3a77fcf7d8e33dcf149.npy,1
19146,./data/images/83b2024793cdb3b3bf3d98992284ac3d.npy,9
19147,./data/images/b10372406137ce510d1fa718379ee0b5.npy,9
19148,./data/images/d459836b14ad9ce74d20e4cb265942bc.npy,8
19149,./data/images/94ac91d43163d73d4fe104bbafd1c8aa.npy,2
19150,./data/images/53d6906556da6e267c2b9fa92aaa38c4.npy,1
19151,./data/images/8a79b5d6fb84ea44bd289ad0ef0a14f9.npy,6
19152,./data/images/fb842a7a0cffac841b01e17bcc3a9b25.npy,2
19153,./data/images/b27ec1c409cb51652e1b2735efd8b96c.npy,7
19154,./data/images/29bf91be1f90bbb77b9152bf49670fff.npy,2
19155,./data/images/bb6d120bda7e961e16159ec065601684.npy,6
19156,./data/images/ebac980a9202e88f1912226f6650a3d0.npy,0
19157,./data/images/7bfb7c0b0823232d4e7f66a54ff0a629.npy,6
19158,./data/images/65a514ca05d210fcb8c104161fea3837.npy,1
19159,./data/images/7d56a79b83822b098c86f63bcc67812d.npy,8
19160,./data/images/2f84e5471cc06a057379a8d40198fa36.npy,5
19161,./data/images/db0b823a322cd8a530f9e2fc086e7161.npy,4
19162,./data/images/681bce14a0f960aafad677400453e38e.npy,5
19163,./data/images/7e8bd9d806caf6d9fa13a9f56d1856b4.npy,9
19164,./data/images/0a75acba0a05c00dbf682d14cc2c10cb.npy,7
19165,./data/images/d6e2aefd5f4f788c8bea86452164b223.npy,2
19166,./data/images/ea5423ebfd61dca524bfd881e6135d86.npy,0
19167,./data/images/c26b5681bef463ab8463a96a91736e3c.npy,1
19168,./data/images/1fed01ec5a75d2192bc7a2335e40cc5e.npy,1
19169,./data/images/c877fb28279211699d4f019446484863.npy,3
19170,./data/images/1de93a53697629bc976c6798a78eeff7.npy,5
19171,./data/images/2a759ce2b8eff1b42b1d4a5103b8f8d4.npy,0
19172,./data/images/2f297c3fd61b332c21d0eab307014389.npy,7
19173,./data/images/a440fdfbf1da9d56858b577e68bb6bbe.npy,5
19174,./data/images/212dfd69501763e4f957a3602af2dd21.npy,5
19175,./data/images/e96142eeae8d3f0e706c689638cfc948.npy,5
19176,./data/images/50177511a9d3a92b4521b205de0da9c2.npy,1
19177,./data/images/540ee723fe43be73a8178a9dbd373700.npy,8
19178,./data/images/7972d11b2ce7e031c16877ba410ba081.npy,9
19179,./data/images/e03beea76048f3794964fc945a653a75.npy,0
19180,./data/images/99f23af19d02df85801cc53d8c8d0606.npy,0
19181,./data/images/91d28375a8cf2192149d0908e6d98b43.npy,3
19182,./data/images/8e01969c5bf3ad41c70695645755f442.npy,8
19183,./data/images/4f0329284b51a3aba143574e1f6c9ced.npy,7
19184,./data/images/268aef65d644e7ca662a00b1d0793e3f.npy,7
19185,./data/images/98ab324fcd3785e28d6a53b2b1022e55.npy,9
19186,./data/images/bea1c37ea429f6c18a4167438def92e4.npy,5
19187,./data/images/59ca499dc9a88dd74f66fc05ba0dee79.npy,7
19188,./data/images/569139c718225b64b545d7045365ffaa.npy,1
19189,./data/images/e260daee4b1f27ebeb23e99705e4ad4b.npy,0
19190,./data/images/8cdf92643f11f202ef53f8f9600537e7.npy,9
19191,./data/images/af8f9e485e548ad7d1e91bf3c7655b2e.npy,2
19192,./data/images/2994ba82ebd942efa8f648ed1f59b2af.npy,4
19193,./data/images/7106755cfac0d88acea73d4582b78c75.npy,7
19194,./data/images/acb61d61542455d391f423bbcaf33d69.npy,8
19195,./data/images/432d60edd850aa9381d618c171235a10.npy,3
19196,./data/images/59494f044f7ccdadff5923ab06568e99.npy,6
19197,./data/images/94d9c541739543ef99439bf7cb03a073.npy,6
19198,./data/images/1cfc1d998af3224339dbaa48bcaa48a1.npy,4
19199,./data/images/1147e1dcc29dbc6aeeac8edc85976abd.npy,7
19200,./data/images/873fe7d1ea930109eb1e0e6d98dd9360.npy,3
19201,./data/images/981667a5e0a913b2d85c7c5c6241dabf.npy,8
19202,./data/images/5408286e841196a163fadcdf5fc3707f.npy,4
19203,./data/images/6fd66a064be37a7dcc71d4e679a8a1c4.npy,0
19204,./data/images/23711481e953294f18e5169e35d67ff2.npy,8
19205,./data/images/5467d46dd8fcded523beb6308285bcd2.npy,3
19206,./data/images/aaf5dacd6f33fcfbec3a0185e55273dd.npy,6
19207,./data/images/10772231e4a48dbcca94a05c12021c19.npy,5
19208,./data/images/5f7e97c1d4c164df01b2437a8778bba6.npy,6
19209,./data/images/cc0af7b8488121f8f353ad6e1fbe6ab3.npy,0
19210,./data/images/26127b2db928cccb56deabbac6a72b56.npy,2
19211,./data/images/e06e22d62b200ebbba00f4e0746888d4.npy,1
19212,./data/images/a41962657df89fdbe3a95999481cc079.npy,9
19213,./data/images/51119126e9476252141882c53f0a3635.npy,2
19214,./data/images/dfe4d281d4e981d78f8cc0d322f70292.npy,8
19215,./data/images/810dbb4668c187cb419c0d45d6e14a52.npy,3
19216,./data/images/a7a98ffd2eb32c7f5f224cfdf4f756c6.npy,0
19217,./data/images/cac6271a7192cb2fe64358a0c4727529.npy,4
19218,./data/images/e7da7994b2b08dc07cf85f1e69fb2b20.npy,6
19219,./data/images/2ee3c53f160b95ae2e6000d4698ee9a5.npy,5
19220,./data/images/55b6715b73f7719209bbf97df0a83312.npy,9
19221,./data/images/6fc5d48f4c101ee59a88faa32a96f21c.npy,7
19222,./data/images/e1042d838c38e882ee2e1c1a96f0de20.npy,3
19223,./data/images/2b090a3bff65d909581fb4dcf5274a05.npy,8
19224,./data/images/03204778a552a6b434de74b5a6e05b3d.npy,8
19225,./data/images/cf12224c95fd72b928654851cfd89870.npy,0
19226,./data/images/e4e565870802d546cba02ac2f7b9cd55.npy,7
19227,./data/images/a640e8b411eb318f8ef0a82b836fb0a8.npy,1
19228,./data/images/95ae79c62b07804ca3740415fbf4f7c9.npy,6
19229,./data/images/38a3906bdcf73238260998107b2692dc.npy,2
19230,./data/images/38138b0a95244c4f7bff4476b85f3cb2.npy,3
19231,./data/images/1a9f423c23c1b1d7c7e96b0796bb5bab.npy,3
19232,./data/images/339966a49c24520a419ce3db8116309b.npy,2
19233,./data/images/fd8580a8530b31983e7d0c349e2c8957.npy,4
19234,./data/images/99e12459ff5436289274722eae3457e7.npy,3
19235,./data/images/1f001c7c476ca9d661afdc13dbb36021.npy,7
19236,./data/images/8307c0bdd4f9cc077360fbdfcfb08c10.npy,5
19237,./data/images/c47e8c7dfa58fedc4902a9fda559b773.npy,8
19238,./data/images/77968fadb8ed24ed421046c6bc4b5ff5.npy,3
19239,./data/images/1bb24e2f072274c9194d9b85044bc22b.npy,9
19240,./data/images/c10a1f27d49347c5f349cb28dd75007c.npy,0
19241,./data/images/ed5ebe4602b21e9bb1541b83017d8e50.npy,0
19242,./data/images/7e2c3903fba090871363ce34afee8db3.npy,8
19243,./data/images/0ed529521bab62369f09f442647f0723.npy,1
19244,./data/images/dcd795f78eeab1aed92a7e87b308e041.npy,9
19245,./data/images/d73b7807934f57f4032b5d316c8d876c.npy,2
19246,./data/images/430c8668d6d142bef0781381dcb3e2f9.npy,3
19247,./data/images/50483f16c2cb40bee1499f3f0b9e3d8d.npy,3
